pitch,energy,zero_crossings,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,lang
-2.65E-05,0.086015895,72966,-334.80215,145.89127,24.491098,31.980444,32.53306,17.218376,1.5051935,3.3354218,4.2194624,2.1579134,-2.9565709,-6.578789,-0.783538,french
-7.65E-08,0.03852972,63035,-370.35077,143.12659,5.498407,33.284435,-0.7488902,20.513039,2.584904,3.7821465,-1.652392,-19.227818,-2.637864,-9.5803175,-5.809242,french
-2.15E-07,0.036936857,64749,-369.0871,142.74599,3.0556154,32.145817,-2.1589313,19.509617,-5.1911325,-1.1683921,-13.523579,-17.374731,-0.005255587,-12.113357,-3.2374525,french
-2.01E-07,0.03660502,42626,-373.9386,142.24365,6.10299,36.66417,-1.12745,21.021984,2.4178145,2.9343643,-2.0833642,-19.873493,-2.6860776,-10.663999,-6.2948656,french
-0.000215489,0.055211578,66784,-334.60416,122.52334,-5.8841143,16.974535,13.585337,17.560965,-8.656353,-0.1130089,0.3967565,-6.8992667,-0.5083052,1.3704726,-4.69232,french
-0.000156894,0.05294511,65907,-336.79416,123.06787,-11.83024,21.091778,11.360119,11.327986,-13.601832,1.7944908,-1.5274037,-6.89719,4.3778534,-3.3640885,-2.1246605,french
-0.000308342,0.05296732,44422,-335.69235,126.89215,-7.072222,17.872946,12.45137,18.706507,-9.065705,-1.2328297,0.5353958,-7.8757653,-0.3777935,0.6199842,-4.713527,french
1.64E-06,0.04368549,89640,-337.0161,80.43047,-0.9933639,21.943172,3.8569238,-5.9931912,-12.788244,-17.56401,-20.910755,-9.313561,-3.9113638,-0.37544128,-4.455021,french
1.16E-07,0.04182544,77324,-352.16516,100.37275,-19.590536,34.3348,-15.812576,-5.204571,-26.400845,-15.934686,-15.348948,-0.56683123,1.599884,-5.569112,-1.437315,french
-5.94E-06,0.04188128,55331,-341.71185,100.21063,-15.932161,35.380898,-4.966772,2.4693522,-20.8642,-12.533014,-27.021418,-6.8260164,-5.652226,0.016254285,-4.8882227,french
3.12E-06,0.048669036,74064,-274.1903,91.066765,12.002876,27.675385,-1.7309382,-9.509107,-3.989106,-1.0660174,-9.5722685,4.313992,2.3103843,4.3774686,5.9516864,french
-2.42E-06,0.046508804,64194,-288.70407,112.04987,-7.9717097,37.51977,-21.804237,-2.6825418,-5.416354,-0.9448291,-4.3949566,10.004985,3.908797,5.513257,7.280298,french
2.58E-05,0.04723433,46964,-281.83154,107.82641,-2.2203999,40.949093,-11.713974,-3.098852,-10.828986,3.5541022,-14.799718,6.169609,0.15779084,3.1813405,7.0869684,french
5.59E-05,0.054572083,114941,-263.37793,69.298706,-5.4174914,32.60005,-3.081257,23.219473,-3.6577597,8.21726,0.34488934,17.534962,-9.232202,11.418721,0.50371575,french
-2.74E-05,0.0516869,101325,-281.50858,84.91993,-20.446144,45.22929,-13.833824,30.895061,-11.915037,12.7053385,5.8487287,7.5633836,-2.474944,8.823811,4.7358904,french
-0.000239503,0.05120323,75826,-272.84433,81.148766,-15.799411,42.91875,-11.711576,30.735394,-10.311548,11.986205,-2.6313605,20.1591,-10.705397,10.983595,2.0340388,french
-1.10E-05,0.07468725,90165,-310.58832,143.06635,-42.20549,28.841324,26.493446,-21.628027,13.449959,2.012919,-23.129984,0.10274539,-6.003526,-13.719612,-2.3408558,french
-9.24E-06,0.07144066,86362,-310.64224,136.7056,-44.6892,36.882164,13.269081,-22.357761,15.315981,-13.6353445,-19.80004,3.6436467,-13.205672,-8.511208,-0.6974196,french
-1.10E-05,0.06993847,60283,-317.4434,142.78549,-41.973675,30.52436,26.760408,-21.755436,13.9876375,2.1310658,-23.502855,0.6521538,-6.2770205,-14.017085,-2.251504,french
-1.39E-05,0.07244017,69147,-292.2046,147.28564,-41.546803,17.973282,25.12263,-2.3496962,0.10668969,2.3391292,-9.113327,-7.4390283,3.8525653,-4.177831,-7.257137,french
-1.59E-05,0.0698169,69595,-285.47598,136.13391,-45.95147,29.68351,15.88225,-7.8486147,0.67868143,-4.37576,-10.65985,1.3055978,2.1752925,-6.649875,4.0766287,french
-3.89E-05,0.06810204,46079,-297.59445,150.51474,-42.086555,19.736357,25.190947,-2.3452952,-0.15202285,1.1713401,-8.770911,-8.00721,3.274918,-4.519669,-7.6075916,french
-3.01E-07,0.049082696,65792,-344.52927,146.97385,6.3133645,38.99637,19.25661,-13.628962,0.33706525,-4.330568,2.500029,0.9619282,-13.807373,-4.4858985,-6.3592186,french
4.52E-08,0.046946693,65828,-340.51385,144.3601,6.5170226,38.11872,5.8694677,-16.421982,1.1289816,-4.0832543,2.1869657,-9.339206,-13.890055,-1.6795075,-7.7694674,french
-5.25E-08,0.047254328,43834,-348.3894,147.55685,6.9294844,39.372066,18.815258,-14.055376,-0.14786594,-4.8381186,2.6999273,0.92594886,-14.244379,-4.4664183,-6.3009176,french
-1.04E-07,0.06555667,51476,-331.85693,155.76433,4.3180623,45.4549,23.802359,-8.959064,12.241605,-6.4063897,-15.51954,-7.0690207,-8.242621,1.7574885,-4.418383,french
-1.07E-07,0.06251694,51714,-328.7369,155.31908,4.3900247,46.982395,10.191016,-11.579601,7.5664244,-17.186302,-12.686398,-3.9405413,-3.8916786,-0.13686013,-11.605127,french
4.06E-07,0.05936444,35348,-340.677,159.65352,0.22750217,47.82598,23.793827,-10.386291,13.295353,-7.532611,-15.663439,-6.20209,-8.870315,1.9456512,-4.757159,french
-6.04E-07,0.048347548,123683,-322.41168,110.74492,11.2761965,44.454517,10.311026,17.926958,-0.7074044,5.8593593,-4.3730183,0.83289295,1.8242364,-4.386909,-6.5228577,french
4.35E-06,0.046547394,124507,-324.49597,113.532814,11.656291,44.86933,5.273974,15.196665,-5.4239426,3.8881593,-5.08135,1.7891946,-0.23008405,-8.208246,3.2139788,french
1.79E-06,0.04626881,86987,-325.6544,110.436104,9.188746,46.677586,8.17422,19.826,-2.5387778,5.6971507,-4.9063225,0.72921264,2.6248455,-6.6041927,-5.621163,french
-1.92E-05,0.082102,69996,-332.85822,148.35927,22.145447,35.267685,28.252779,9.262311,-1.874055,3.2280965,2.4699035,-2.4907348,-6.8062105,-4.7533355,-0.25887686,french
-6.86E-05,0.08180736,48864,-339.3905,147.94987,22.816126,33.32922,31.821459,17.139061,1.3452054,3.21643,4.306302,1.9870112,-3.1310647,-6.878429,-1.0908074,french
-0.024289528,0.08494819,25234,-322.30823,125.56859,24.17805,39.38163,23.125837,20.271534,-7.683799,11.503442,-6.9706974,1.1529899,-2.7535386,-3.5756927,0.7383987,french
-5.18E-05,0.03800207,51800,-382.13983,128.72311,23.905699,33.373814,14.627309,22.278858,2.3499074,-0.77702993,-3.525459,5.454706,4.3727846,0.6371365,-4.2177553,french
-4.14E-05,0.03636898,50858,-383.61542,134.9942,19.831179,35.150608,11.103837,17.821835,-4.309199,-2.668108,1.649215,5.9349146,1.6279255,-4.9124417,-0.5589146,french
-4.70E-05,0.035272885,36187,-390.3118,135.00694,18.869669,38.88872,11.355767,24.646292,1.356739,-0.66548324,-4.3179755,5.609707,4.551895,0.08163603,-3.5338485,french
-6.31E-06,0.057248034,101260,-303.38138,142.02919,-28.955088,32.214436,26.478228,-1.8027849,13.095886,-17.284534,-16.930225,1.0920624,-10.469312,-3.446424,-4.175322,french
-6.38E-06,0.054684367,102014,-302.6917,137.20576,-29.801857,39.09231,16.6274,-5.796688,2.8686402,-27.176529,-7.5957627,0.3561046,-11.326619,-0.72029656,-7.2087817,french
-7.37E-06,0.053026304,66212,-310.447,143.31277,-28.20543,32.981117,26.70931,-1.7059537,13.330019,-17.218807,-16.655554,1.1889724,-10.915058,-3.6142735,-4.053432,french
3.75E-05,0.078636944,121014,-341.94022,106.49015,16.467522,35.536266,7.6053243,11.496844,8.03924,0.7763952,-2.0153062,7.130019,-5.092381,-6.783399,-5.7286177,french
3.97E-05,0.07500063,116508,-344.96075,110.0664,13.241868,36.300472,2.105366,12.078629,3.7041767,-2.626194,0.42226276,0.66803235,-10.717286,-6.448925,-1.5925578,french
5.27E-05,0.074814625,82402,-341.3907,108.43775,15.31711,37.684196,6.4195447,12.168503,7.2437277,1.362937,-2.343414,7.2302523,-5.557613,-6.689808,-5.0694456,french
4.89E-07,0.059676155,98476,-331.05304,118.3065,5.8922176,42.52313,20.469273,19.98907,-5.5247874,1.0140803,-8.709762,-6.901858,-7.597765,-5.9059763,-1.558276,french
1.87E-06,0.05707877,97044,-332.53842,121.27056,5.0718055,46.13213,14.688056,11.443864,-13.003192,-2.7946603,-11.263512,-6.1398153,-4.1880555,-2.6654098,2.9608588,french
6.46E-06,0.05660607,68204,-333.21414,119.55257,2.00842,45.45453,19.14581,21.588951,-7.110906,1.0841663,-9.462525,-7.0495777,-7.0063033,-6.9498754,-0.544855,french
-2.51E-06,0.03627603,105162,-362.75107,119.47028,2.2418652,32.724384,23.605307,-0.8657937,1.2182949,-15.776656,-8.924589,-0.12295824,-9.287778,-2.3629084,-7.3312063,french
-2.12E-06,0.034633867,105284,-362.75803,118.06296,2.6484625,34.601227,13.61554,-7.6457777,-6.459988,-18.414972,-2.570978,-3.3571315,-10.481911,-4.0975714,-12.326399,french
-3.49E-06,0.033465527,69280,-368.1018,118.394264,3.6697052,32.470955,23.498173,-0.2934652,1.342119,-15.522878,-8.954046,-0.32371032,-9.254233,-2.6600003,-7.368961,french
-1.18E-05,0.05934699,93246,-291.91248,115.46416,2.1951706,34.66047,-5.0104237,29.844954,-0.14007206,10.858822,-3.7850592,-0.836499,-2.026423,0.5590545,-7.8684173,french
-8.21E-06,0.05689585,91232,-299.40045,122.98969,-5.6154423,39.160946,-8.048333,32.25867,-7.0948324,7.2852254,-6.877405,-3.0853565,2.0507107,-7.4150615,1.0920556,french
8.90E-06,0.05708472,62524,-296.031,121.4551,-2.6106384,38.93756,-9.086634,32.784534,-1.9181898,11.011732,-3.714768,-2.3440545,-1.0342045,-1.1571907,-6.127293,french
-1.09E-05,0.024404647,121185,-374.7982,85.64847,13.279213,47.255764,-32.89907,48.299015,-15.319817,4.9144764,-1.1568774,2.398537,7.4026585,3.551116,7.7702103,french
-9.46E-06,0.023611153,123839,-381.0843,89.70117,13.507431,38.30909,-29.159477,48.535717,-26.870266,12.228318,-0.77569896,6.769331,8.11396,-2.5866811,5.163039,french
-1.26E-05,0.022674495,86659,-378.08157,85.0751,12.705874,47.329643,-33.643105,49.00215,-15.621392,4.2890844,-1.080689,2.1114852,8.047743,3.1586325,7.34622,french
-4.62E-06,0.03734057,108054,-268.36426,111.335686,-15.952657,18.587118,-0.2621285,39.78813,-13.513438,18.865643,-15.14504,12.509629,-12.765463,5.1172156,1.9242564,french
-8.93E-06,0.03570386,103956,-281.76465,122.0604,-30.961391,30.382193,0.12850171,36.56023,-18.546846,14.690324,-14.330393,10.469525,-10.060459,9.008218,2.677257,french
6.47E-05,0.035884354,73909,-276.84247,117.54993,-22.271719,23.205564,-5.0740805,42.419823,-15.806908,19.830147,-15.61259,12.322468,-12.540069,3.0353644,4.965322,french
-0.000313262,0.05456817,67758,-314.54608,126.614105,5.27941,38.265514,-0.89842194,19.37753,5.8318033,8.591549,-1.5144254,-5.8345375,-0.2612547,3.7115593,-1.8975092,french
-0.000268993,0.052290972,66650,-318.52542,132.02287,-1.3206019,41.69213,-5.9775357,21.594545,1.8183563,2.807485,-3.8170831,-7.0229344,7.095878,-4.135621,-1.78703,french
-0.000464576,0.050161123,48172,-321.39474,132.15889,-2.2237663,47.021923,-7.088972,23.754667,3.9730306,10.12218,-3.0994446,-5.3007135,-0.49754712,3.4944806,-1.6660588,french
-2.30E-06,0.085398175,66950,-301.26334,155.9242,-15.326125,26.48271,26.31719,0.08388983,7.37017,-14.173974,-11.713545,-3.61133,-14.516053,-0.58352464,-1.2383267,french
-2.21E-06,0.08161651,67276,-298.0892,150.94995,-16.769335,31.469809,17.80622,-5.248655,-1.6252174,-21.232395,-6.9053793,-5.7033095,-9.034849,5.3116274,-5.3984013,french
-4.70E-06,0.082262225,45728,-305.34204,156.78395,-16.923658,27.690123,26.346468,-0.4195198,7.7056484,-15.107736,-12.34674,-3.8042896,-15.34566,-0.77533513,-1.3003744,french
-0.023193214,0.081037894,25372,-325.93948,134.25613,18.478292,44.322163,16.880564,11.823886,-9.029463,7.6524453,-8.2925415,1.6487159,-2.7643735,-1.7815648,5.144796,french
-0.023032192,0.078055166,18240,-325.75714,125.751205,20.699871,43.549084,20.88034,21.690758,-9.069821,10.926419,-7.1047454,0.8120579,-2.3034868,-4.9111905,2.072259,french
-2.43E-06,0.050383035,81424,-361.41452,129.70012,15.64154,39.136337,25.562,7.302572,-13.075375,11.843357,9.364873,-13.612061,-3.5589368,0.1041972,-0.5539242,french
-9.17E-08,0.06623148,61769,-338.63644,140.31723,-5.197389,30.90701,15.25585,-7.225549,2.7701375,-30.66168,-26.58473,-2.2437842,-15.666716,-13.471437,-6.2698116,french
-5.95E-08,0.0633011,62095,-334.66183,134.85223,-4.880638,30.294855,3.1320608,-13.397494,-11.66806,-38.94874,-13.665627,-2.642388,-18.668835,-7.367613,-6.2147055,french
-2.42E-07,0.062794454,42042,-342.5465,143.68152,-6.151695,32.46004,14.720741,-7.650196,3.753289,-31.929386,-27.251581,-1.8651983,-16.009315,-13.27854,-6.3233113,french
1.09E-06,0.09791134,82433,-335.19733,151.57555,-11.14643,6.650476,35.55596,-2.7037084,2.7945187,20.93838,-4.6253657,-8.095373,8.484185,-6.995875,-17.666037,french
8.23E-07,0.09354172,59040,-331.5064,146.71526,-16.737911,13.811451,31.22162,-7.7845035,9.147506,12.773149,-15.558778,-4.122728,0.68181765,-19.243523,-8.706735,french
6.45E-07,0.0898983,49371,-341.86792,155.26773,-12.470963,6.5926857,36.471863,-2.8288112,3.2242625,21.467464,-5.1253433,-8.039455,9.10798,-7.1501107,-17.733055,french
1.92E-05,0.044796254,101830,-362.41055,117.51193,25.22513,40.147575,17.3923,6.2218595,-0.35492623,1.1591522,3.128542,-3.6289818,-6.946309,-1.8371096,-1.6989398,french
7.84E-06,0.042793218,98546,-366.72144,125.08639,22.097975,41.214,8.559959,2.8693764,-2.8707023,1.8853815,0.5261634,-7.8383374,-3.0758297,-0.032575272,-0.25866237,french
2.40E-05,0.04097413,68648,-367.57266,118.150444,22.891012,42.062798,15.947644,6.290107,-1.1154552,0.9045462,2.9268303,-3.9830122,-6.900555,-1.9716719,-1.3014812,french
-4.25E-06,0.07772795,91981,-376.0725,117.25666,-14.20831,24.363556,36.414635,-3.5259233,-0.24370052,-1.3457686,-10.789014,1.3264362,-2.4080625,-9.107191,-3.7316525,french
-6.59E-06,0.07474181,80703,-373.35736,113.7544,-18.806517,34.734074,23.547085,-14.042829,-0.36048535,-9.174276,-6.9095163,1.014696,-11.456174,-7.0759153,-4.260608,french
9.23E-06,0.07457148,57909,-375.94666,122.72398,-14.779206,26.127972,37.79184,-4.602788,-0.037425894,-0.86358625,-11.108545,1.0613967,-2.5465825,-9.579145,-2.9774127,french
-1.22E-06,0.048180215,82410,-358.96246,130.07913,16.310652,40.326576,18.170948,-2.1130404,-10.157533,15.847242,-2.962561,-15.074889,4.6525493,0.711975,0.65977335,french
-4.17E-06,0.04724402,55532,-367.6999,130.87436,14.184905,40.656315,24.332462,7.9956484,-13.934968,11.428646,10.221835,-14.611446,-3.3675108,-0.45269758,0.032407,french
-9.89E-06,0.052641857,135458,-356.1494,94.88537,22.266798,37.639576,11.560193,21.79466,-7.0480676,5.1855884,-0.3620665,-3.229172,-5.4589343,-4.9222474,3.2949564,french
-1.26E-05,0.05033274,123288,-360.0127,99.97076,20.685654,38.232006,8.36485,15.381861,-11.246738,5.337444,-3.8181398,-5.6323304,-2.9760096,-2.1020513,4.3933396,french
-3.82E-05,0.050004866,93030,-359.031,95.41121,20.76516,40.148064,10.450684,22.511124,-8.176035,4.4596086,-0.1299294,-4.36872,-5.0678887,-6.051609,4.187627,french
2.99E-08,0.05261501,150553,-283.19867,104.09339,-5.995871,30.068405,-6.9780617,12.29438,-14.513137,9.380718,-16.68565,12.801597,-11.873712,-8.815583,4.0867567,french
-2.97E-07,0.050115246,149443,-293.158,111.77357,-14.209572,30.924288,-11.345942,8.075742,-13.650884,5.6244035,-12.872221,10.112569,-18.893053,0.930019,4.557015,french
3.65E-06,0.051325012,109009,-286.2448,109.01113,-11.96897,32.825943,-10.109654,14.25674,-18.01529,11.076781,-19.638294,14.717396,-12.832819,-11.001916,8.548967,french
-9.75E-07,0.055552248,77665,-305.48956,117.15658,-20.653603,34.878727,19.755219,4.95508,-1.5681831,3.8300037,0.26533797,-4.58335,1.4263905,0.9820763,-6.041007,french
6.51E-06,0.05358358,79681,-310.96555,120.10238,-26.286283,43.12596,11.2546425,0.7090045,-1.904786,2.3707478,-0.90544575,-5.435005,4.7891006,-6.7406783,-3.5033848,french
5.13E-06,0.052719984,53606,-315.54846,132.32785,-32.584057,40.863937,16.308754,5.6797776,-0.5966748,1.3468114,1.269483,-6.222425,2.0139587,1.1709642,-5.9508944,french
-1.96E-06,0.046231218,149295,-341.0357,111.17579,-0.46967694,29.605165,20.33951,9.936474,-9.314142,3.5599139,-19.02594,-13.406876,-12.495629,6.441053,-6.849695,french
-3.14E-06,0.04416766,137785,-345.93927,115.27318,-5.163382,35.115505,13.00002,0.36562607,-12.725036,-6.3696876,-20.414322,-9.748628,0.058502775,3.7064617,-10.921223,french
-9.19E-06,0.044813912,100095,-344.6767,112.79196,-2.762269,31.112036,20.098152,10.715642,-9.500205,3.2453926,-19.295202,-13.587565,-13.1201935,7.200251,-7.1466093,french
-3.17E-05,0.07722002,72277,-313.1869,138.89923,2.560637,37.01544,19.669184,13.366341,-8.194237,-13.392315,1.6619338,-4.2767153,-8.262938,1.0987136,-3.8082216,french
-2.45E-05,0.07399479,69573,-310.7964,138.01752,1.1680464,38.974,12.323806,3.8474061,-16.46535,-9.613746,4.133563,-9.038616,-3.2676044,-0.2213134,-6.6716003,french
-2.27E-05,0.07342298,49006,-316.39825,141.16772,0.11279395,39.885498,18.638006,13.019887,-8.441208,-14.4632225,1.7458384,-5.0163827,-8.776956,0.9203229,-4.117924,french
-1.93E-05,0.06494252,100626,-287.08606,129.3107,12.446132,35.463085,3.0268888,18.027298,-17.089144,5.285953,-3.910157,0.9188088,-4.1777396,0.60780376,-2.6637788,italian
-1.51E-07,0.046797134,52346,-354.49445,150.84079,8.250126,40.08239,37.628246,1.4107015,-1.5707383,-14.266211,-6.7440567,1.9169497,-11.596023,-0.2702155,3.1122992,italian
-6.05E-08,0.04469074,49366,-352.126,151.43959,8.148289,44.022343,25.757416,-9.655601,-8.572863,-15.294325,0.1918154,-1.7058792,-9.896829,4.4973555,-6.5049486,italian
-2.97E-07,0.04302686,34407,-360.95767,150.97693,7.5738306,40.214973,37.585632,0.9847964,-1.9763561,-14.778758,-6.870957,1.9379634,-11.769768,-0.13083524,3.3141203,italian
0.000297114,0.06444818,52805,-347.4749,131.18088,-2.2945871,30.234552,33.783146,5.6478434,4.218695,0.39635447,4.710765,2.719477,-4.54114,0.31375015,-0.94622743,italian
0.000297879,0.061682533,53083,-348.77615,132.11101,-4.933797,36.587086,27.119486,-0.78184557,2.5396364,0.06149141,4.6715827,-2.21232,-3.8487546,2.3583736,-0.66067725,italian
0.00047749,0.059430614,34619,-347.57,135.32127,-1.2005712,30.57609,33.604485,5.031749,3.6895401,-0.1462848,4.874915,3.3191903,-4.8004546,0.052404266,-1.425977,italian
-6.30E-07,0.075645566,47094,-338.6688,156.57932,2.564428,12.58621,18.177088,1.9469675,0.2659354,-21.451622,-25.718582,-12.911688,-7.799764,-0.49212593,-4.1186175,italian
-4.70E-07,0.07228882,47260,-335.9456,154.58249,-2.6281068,13.842551,11.394435,-6.4662633,-12.410052,-30.516512,-18.308626,-3.648254,-2.0376709,-2.3362355,-10.647522,italian
-1.36E-06,0.07161319,31298,-346.70193,160.94043,1.4104682,14.018601,18.287678,0.76116556,0.3167047,-22.04772,-26.00742,-12.956439,-8.664946,-0.8650423,-4.4366074,italian
2.49E-05,0.07641743,53258,-322.1892,122.965546,21.870728,28.581453,13.787512,14.877006,1.2659448,6.212648,-7.902212,-3.039388,-4.807387,2.5184429,-2.5427978,italian
2.14E-05,0.07306505,49493,-325.07037,128.84776,16.69848,29.962347,10.570845,9.738636,-1.3057681,-0.65884197,-8.145976,-1.9576869,0.8772784,3.5662384,-0.9641755,italian
3.19E-05,0.06988802,37120,-326.97845,125.17952,18.393066,31.501066,13.754643,13.506451,2.2078748,5.3531194,-8.774009,-2.477479,-5.692432,3.842477,-3.8099043,italian
-4.16E-06,0.07065647,167291,-284.14697,111.10991,7.3240557,25.8189,6.5862117,19.199791,-1.1934377,5.992291,-4.238877,13.673256,-10.065258,7.079996,-7.3309684,italian
1.33E-05,0.067541085,112258,-296.15234,125.54085,-8.871939,37.40547,-2.7950416,21.762632,-6.6539097,4.3232865,1.8375477,4.371527,-6.322591,2.2735643,-0.6579384,italian
